time,viewers,date,channels,name,id,rownum,星期
20:00:00,88149,2019-01-16,2277,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,5,4
20:00:00,65800,2019-01-16,61,Garry's Mod,66,6,4
20:00:00,63456,2019-01-16,1081,Dota 2,6,7,4
20:00:00,48892,2019-01-16,2001,World of Warcraft,79,8,4
20:00:00,47643,2019-01-16,2495,Call of Duty: Black Ops 4,41087,9,4
20:00:00,43330,2019-01-16,877,Grand Theft Auto V,24,10,4
20:00:00,222229,2019-01-17,14712,Fortnite,8375,1,5
20:00:00,131435,2019-01-17,3743,League of Legends,2,2,5
20:00:00,98842,2019-01-17,2197,Counter-Strike: Global Offensive,3,3,5
20:00:00,91008,2019-01-17,1333,Just Chatting,46369,4,5
20:00:00,67140,2019-01-17,134,Mortal Kombat 11,47715,5,5
20:00:00,57896,2019-01-17,801,FIFA 19,43416,6,5
20:00:00,57273,2019-01-17,1100,Dota 2,6,7,5
20:00:00,44611,2019-01-17,2699,Call of Duty: Black Ops 4,41087,8,5
20:00:00,44373,2019-01-17,2204,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,9,5
20:00:00,41918,2019-01-17,869,Grand Theft Auto V,24,10,5
20:00:00,346729,2019-01-18,3599,League of Legends,2,1,6
20:00:00,265490,2019-01-18,19441,Fortnite,8375,2,6
20:00:00,117683,2019-01-18,1531,Just Chatting,46369,3,6
20:00:00,116043,2019-01-18,2367,Counter-Strike: Global Offensive,3,4,6
20:00:00,92083,2019-01-18,1139,Dota 2,6,5,6
20:00:00,86198,2019-01-18,1053,FIFA 19,43416,6,6
20:00:00,55589,2019-01-18,2358,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,7,6
20:00:00,51269,2019-01-18,263,Warframe,97,8,6
20:00:00,46377,2019-01-18,2803,Call of Duty: Black Ops 4,41087,9,6
20:00:00,31726,2019-01-18,900,Dead by Daylight,22267,10,6
20:00:00,342669,2019-01-19,34548,Fortnite,8375,1,7
20:00:00,299618,2019-01-19,3648,League of Legends,2,2,7
20:00:00,158973,2019-01-19,2462,Counter-Strike: Global Offensive,3,3,7
20:00:00,107386,2019-01-19,1481,Just Chatting,46369,4,7
20:00:00,71294,2019-01-19,1312,Dota 2,6,5,7
20:00:00,48236,2019-01-19,3347,Call of Duty: Black Ops 4,41087,6,7
20:00:00,47530,2019-01-19,260,Hearthstone,5,7,7
20:00:00,45358,2019-01-19,803,FIFA 19,43416,8,7
20:00:00,38124,2019-01-19,325,Super Smash Bros. Ultimate,41126,9,7
20:00:00,38092,2019-01-19,2360,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,10,7
20:00:00,251644,2019-01-20,25051,Fortnite,8375,1,1
20:00:00,169943,2019-01-20,4077,League of Legends,2,2,1
20:00:00,129832,2019-01-20,1368,Just Chatting,46369,3,1
20:00:00,84046,2019-01-20,2423,Counter-Strike: Global Offensive,3,4,1
20:00:00,80939,2019-01-20,1137,Dota 2,6,5,1
20:00:00,65098,2019-01-20,1133,FIFA 19,43416,6,1
20:00:00,61468,2019-01-20,3595,Call of Duty: Black Ops 4,41087,7,1
20:00:00,55537,2019-01-20,281,Hearthstone,5,8,1
20:00:00,51928,2019-01-20,292,Super Smash Bros. Ultimate,41126,9,1
20:00:00,51157,2019-01-20,2442,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,10,1
20:00:00,324750,2019-01-21,26953,Fortnite,8375,1,2
20:00:00,221960,2019-01-21,4036,League of Legends,2,2,2
20:00:00,91467,2019-01-21,1358,Just Chatting,46369,3,2
20:00:00,88460,2019-01-21,1135,Dota 2,6,4,2
20:00:00,80718,2019-01-21,2547,Counter-Strike: Global Offensive,3,5,2
20:00:00,66119,2019-01-21,2213,Overwatch,7410,6,2
20:00:00,45943,2019-01-21,1050,Grand Theft Auto V,24,7,2
20:00:00,42977,2019-01-21,2308,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,8,2
20:00:00,38725,2019-01-21,1214,World of Warcraft,79,9,2
20:00:00,37367,2019-01-21,709,FIFA 19,43416,10,2
20:00:00,204611,2019-01-22,3864,League of Legends,2,1,3
20:00:00,180389,2019-01-22,15391,Fortnite,8375,2,3
20:00:00,123462,2019-01-22,1412,Just Chatting,46369,3,3
20:00:00,121345,2019-01-22,2346,Counter-Strike: Global Offensive,3,4,3
20:00:00,101295,2019-01-22,552,Sea of Thieves,24826,5,3
20:00:00,93838,2019-01-22,1146,Dota 2,6,6,3
20:00:00,79415,2019-01-22,1307,World of Warcraft,79,7,3
20:00:00,56300,2019-01-22,2354,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,8,3
20:00:00,42780,2019-01-22,885,Grand Theft Auto V,24,9,3
20:00:00,38723,2019-01-22,657,FIFA 19,43416,10,3
20:00:00,204933,2019-01-23,15366,Fortnite,8375,1,4
20:00:00,204883,2019-01-23,3666,League of Legends,2,2,4
20:00:00,115047,2019-01-23,1399,Just Chatting,46369,3,4
20:00:00,106645,2019-01-23,2353,Counter-Strike: Global Offensive,3,4,4
20:00:00,94145,2019-01-23,1138,Dota 2,6,5,4
20:00:00,58219,2019-01-23,2348,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,6,4
20:00:00,43990,2019-01-23,929,Grand Theft Auto V,24,7,4
20:00:00,43151,2019-01-23,3729,World of Warcraft,79,8,4
20:00:00,38838,2019-01-23,892,Dead by Daylight,22267,9,4
20:00:00,34673,2019-01-23,698,FIFA 19,43416,10,4
20:00:00,208361,2019-01-24,6040,League of Legends,2,1,5
20:00:00,177245,2019-01-24,14112,Fortnite,8375,2,5
20:00:00,158711,2019-01-24,2211,Counter-Strike: Global Offensive,3,3,5
20:00:00,102226,2019-01-24,278,Resident Evil 2,16198,4,5
20:00:00,78459,2019-01-24,1278,Just Chatting,46369,5,5
20:00:00,73616,2019-01-24,1096,Dota 2,6,6,5
20:00:00,71377,2019-01-24,2858,World of Warcraft,79,7,5
20:00:00,63148,2019-01-24,2207,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,8,5
20:00:00,60509,2019-01-24,2051,Overwatch,7410,9,5
20:00:00,48322,2019-01-24,766,FIFA 19,43416,10,5
20:00:00,328986,2019-01-25,4849,League of Legends,2,1,6
20:00:00,241735,2019-01-25,6049,Resident Evil 2,16198,2,6
20:00:00,236462,2019-01-25,2365,Anthem,25174,3,6
20:00:00,213504,2019-01-25,17282,Fortnite,8375,4,6
20:00:00,134749,2019-01-25,2358,Counter-Strike: Global Offensive,3,5,6
20:00:00,105840,2019-01-25,1397,Just Chatting,46369,6,6
20:00:00,99344,2019-01-25,1168,Dota 2,6,7,6
20:00:00,72868,2019-01-25,606,FIFA 19,43416,8,6
20:00:00,53042,2019-01-25,2168,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,9,6
20:00:00,29868,2019-01-25,942,Grand Theft Auto V,24,10,6
20:00:00,324223,2019-01-26,4684,League of Legends,2,1,7
20:00:00,243092,2019-01-26,23916,Fortnite,8375,2,7
20:00:00,175035,2019-01-26,4688,Resident Evil 2,16198,3,7
20:00:00,111288,2019-01-26,2556,Counter-Strike: Global Offensive,3,4,7
20:00:00,87104,2019-01-26,1460,Just Chatting,46369,5,7
20:00:00,81285,2019-01-26,1330,Dota 2,6,6,7
20:00:00,66670,2019-01-26,1596,Anthem,25174,7,7
20:00:00,59336,2019-01-26,794,FIFA 19,43416,8,7
20:00:00,49462,2019-01-26,2360,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,9,7
20:00:00,47058,2019-01-26,558,Rocket League,14,10,7
20:00:00,279776,2019-01-27,23094,Fortnite,8375,1,1
20:00:00,263318,2019-01-27,4871,League of Legends,2,2,1
20:00:00,149892,2019-01-27,2327,Counter-Strike: Global Offensive,3,3,1
20:00:00,112224,2019-01-27,3769,Resident Evil 2,16198,4,1
20:00:00,97085,2019-01-27,1351,Just Chatting,46369,5,1
20:00:00,87763,2019-01-27,1133,Dota 2,6,6,1
20:00:00,59553,2019-01-27,74,Dragon Ball FighterZ,34280,7,1
20:00:00,58703,2019-01-27,2384,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,8,1
20:00:00,51311,2019-01-27,2834,World of Warcraft,79,9,1
20:00:00,50883,2019-01-27,1020,Grand Theft Auto V,24,10,1
20:00:00,287039,2019-01-28,15141,Fortnite,8375,1,2
20:00:00,160789,2019-01-28,5078,League of Legends,2,2,2
20:00:00,90897,2019-01-28,2612,Resident Evil 2,16198,3,2
20:00:00,85340,2019-01-28,1305,Just Chatting,46369,4,2
20:00:00,83512,2019-01-28,1225,Dota 2,6,5,2
20:00:00,69058,2019-01-28,2240,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,6,2
20:00:00,58324,2019-01-28,2344,Counter-Strike: Global Offensive,3,7,2
20:00:00,48340,2019-01-28,887,Grand Theft Auto V,24,8,2
20:00:00,43868,2019-01-28,2051,World of Warcraft,79,9,2
20:00:00,28994,2019-01-28,1893,Overwatch,7410,10,2
20:00:00,208117,2019-01-29,16058,Fortnite,8375,1,3
20:00:00,176676,2019-01-29,4619,League of Legends,2,2,3
20:00:00,146283,2019-01-29,1373,Just Chatting,46369,3,3
20:00:00,100942,2019-01-29,3037,Kingdom Hearts III,8379,4,3
20:00:00,95715,2019-01-29,1082,Dota 2,6,5,3
20:00:00,72255,2019-01-29,322,Hearthstone,5,6,3
20:00:00,58199,2019-01-29,1756,World of Warcraft,79,7,3
20:00:00,57398,2019-01-29,2188,Resident Evil 2,16198,8,3
20:00:00,52039,2019-01-29,2283,Counter-Strike: Global Offensive,3,9,3
20:00:00,42602,2019-01-29,2123,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,10,3
20:00:00,215885,2019-01-30,13477,Fortnite,8375,1,4
20:00:00,170027,2019-01-30,4205,League of Legends,2,2,4
20:00:00,152174,2019-01-30,2589,World of Warcraft,79,3,4
20:00:00,125833,2019-01-30,1279,Just Chatting,46369,4,4
20:00:00,89849,2019-01-30,1291,Dota 2,6,5,4
20:00:00,67290,2019-01-30,1870,Kingdom Hearts III,8379,6,4
20:00:00,65281,2019-01-30,633,Subnautica: Below Zero,48701,7,4
20:00:00,62119,2019-01-30,1968,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,8,4
20:00:00,54857,2019-01-30,906,Grand Theft Auto V,24,9,4
20:00:00,47436,2019-01-30,2106,Counter-Strike: Global Offensive,3,10,4
20:00:00,211657,2019-01-31,16447,Fortnite,8375,1,5
20:00:00,168819,2019-01-31,4266,League of Legends,2,2,5
20:00:00,167839,2019-01-31,15,Special Events,46374,3,5
20:00:00,136836,2019-01-31,2554,World of Warcraft,79,4,5
20:00:00,108867,2019-01-31,1373,Just Chatting,46369,5,5
20:00:00,98040,2019-01-31,1277,Dota 2,6,6,5
20:00:00,70081,2019-01-31,1427,Kingdom Hearts III,8379,7,5
20:00:00,67920,2019-01-31,2279,Counter-Strike: Global Offensive,3,8,5
20:00:00,54529,2019-01-31,2216,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,9,5
20:00:00,39528,2019-01-31,743,FIFA 19,43416,10,5
20:00:00,251083,2019-02-01,3967,League of Legends,2,1,6
20:00:00,201349,2019-02-01,17334,Fortnite,8375,2,6
20:00:00,125146,2019-02-01,1522,Just Chatting,46369,3,6
20:00:00,122812,2019-02-01,1286,Dota 2,6,4,6
20:00:00,119147,2019-02-01,1417,World of Warcraft,79,5,6
20:00:00,60640,2019-02-01,923,FIFA 19,43416,6,6
20:00:00,59386,2019-02-01,326,Anno 1800,37712,7,6
20:00:00,55134,2019-02-01,2588,Anthem,25174,8,6
20:00:00,54329,2019-02-01,2382,Counter-Strike: Global Offensive,3,9,6
20:00:00,49378,2019-02-01,2320,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,10,6
20:00:00,317132,2019-02-02,4019,League of Legends,2,1,7
20:00:00,246076,2019-02-02,31169,Fortnite,8375,2,7
20:00:00,144000,2019-02-02,1548,Just Chatting,46369,3,7
20:00:00,130009,2019-02-02,1517,Dota 2,6,4,7
20:00:00,119823,2019-02-02,1482,World of Warcraft,79,5,7
20:00:00,82444,2019-02-02,2336,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,6,7
20:00:00,78894,2019-02-02,2426,Counter-Strike: Global Offensive,3,7,7
20:00:00,59011,2019-02-02,260,Super Smash Bros. Ultimate,41126,8,7
20:00:00,38566,2019-02-02,1816,Resident Evil 2,16198,9,7
20:00:00,33095,2019-02-02,1037,Grand Theft Auto V,24,10,7
20:00:00,283436,2019-02-03,22202,Fortnite,8375,1,1
20:00:00,199384,2019-02-03,4249,League of Legends,2,2,1
20:00:00,136708,2019-02-03,1313,Just Chatting,46369,3,1
20:00:00,134001,2019-02-03,2747,World of Warcraft,79,4,1
20:00:00,105494,2019-02-03,1376,Dota 2,6,5,1
20:00:00,86841,2019-02-03,2301,Counter-Strike: Global Offensive,3,6,1
20:00:00,51909,2019-02-03,838,Minecraft,12,7,1
20:00:00,49086,2019-02-03,1052,Grand Theft Auto V,24,8,1
20:00:00,46773,2019-02-03,2437,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,9,1
20:00:00,41750,2019-02-03,243,Anno 1800,37712,10,1
20:00:00,284845,2019-02-04,13732,Fortnite,8375,1,2
20:00:00,182185,2019-02-04,1521,Just Chatting,46369,2,2
20:00:00,176682,2019-02-04,1363,Dota 2,6,3,2
20:00:00,162788,2019-02-04,2186,World of Warcraft,79,4,2
20:00:00,160684,2019-02-04,4118,League of Legends,2,5,2
20:00:00,118305,2019-02-04,59,Apex Legends,48815,6,2
20:00:00,59191,2019-02-04,2257,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,7,2
20:00:00,55291,2019-02-04,2137,Counter-Strike: Global Offensive,3,8,2
20:00:00,43287,2019-02-04,921,Grand Theft Auto V,24,9,2
20:00:00,27108,2019-02-04,2203,Call of Duty: Black Ops 4,41087,10,2
20:00:00,368544,2019-02-05,10283,Apex Legends,48815,1,3
20:00:00,206110,2019-02-05,1187,Dota 2,6,2,3
20:00:00,153181,2019-02-05,3652,League of Legends,2,3,3
20:00:00,134047,2019-02-05,11470,Fortnite,8375,4,3
20:00:00,99650,2019-02-05,1221,Just Chatting,46369,5,3
20:00:00,78233,2019-02-05,1670,World of Warcraft,79,6,3
20:00:00,52850,2019-02-05,1920,Counter-Strike: Global Offensive,3,7,3
20:00:00,38838,2019-02-05,1784,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,8,3
20:00:00,36264,2019-02-05,780,Grand Theft Auto V,24,9,3
20:00:00,29645,2019-02-05,573,FIFA 19,43416,10,3
20:00:00,329363,2019-02-06,11737,Apex Legends,48815,1,4
20:00:00,169750,2019-02-06,3599,League of Legends,2,2,4
20:00:00,148103,2019-02-06,1180,Dota 2,6,3,4
20:00:00,140525,2019-02-06,11242,Fortnite,8375,4,4
20:00:00,81472,2019-02-06,1846,Counter-Strike: Global Offensive,3,5,4
20:00:00,70470,2019-02-06,1303,Just Chatting,46369,6,4
20:00:00,69470,2019-02-06,2620,World of Warcraft,79,7,4
20:00:00,57844,2019-02-06,859,Grand Theft Auto V,24,8,4
20:00:00,39211,2019-02-06,496,FIFA 19,43416,9,4
20:00:00,37595,2019-02-06,1679,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,10,4
20:00:00,283057,2019-02-07,12064,Apex Legends,48815,1,5
20:00:00,139616,2019-02-07,3471,League of Legends,2,2,5
20:00:00,130342,2019-02-07,10872,Fortnite,8375,3,5
20:00:00,113484,2019-02-07,1310,Just Chatting,46369,4,5
20:00:00,91128,2019-02-07,2489,Tom Clancy's The Division 2,41173,5,5
20:00:00,87845,2019-02-07,1174,Dota 2,6,6,5
20:00:00,64908,2019-02-07,1801,Counter-Strike: Global Offensive,3,7,5
20:00:00,61884,2019-02-07,55,Garry's Mod,66,8,5
20:00:00,49532,2019-02-07,2431,World of Warcraft,79,9,5
20:00:00,35682,2019-02-07,687,FIFA 19,43416,10,5
20:00:00,335421,2019-02-08,12821,Apex Legends,48815,1,6
20:00:00,279586,2019-02-08,3412,League of Legends,2,2,6
20:00:00,145407,2019-02-08,13093,Fortnite,8375,3,6
20:00:00,93919,2019-02-08,1446,Just Chatting,46369,4,6
20:00:00,77964,2019-02-08,1195,Dota 2,6,5,6
20:00:00,72080,2019-02-08,1366,Tom Clancy's The Division 2,41173,6,6
20:00:00,47517,2019-02-08,1267,World of Warcraft,79,7,6
20:00:00,47085,2019-02-08,202,Warframe,97,8,6
20:00:00,45730,2019-02-08,1935,Counter-Strike: Global Offensive,3,9,6
20:00:00,39704,2019-02-08,732,FIFA 19,43416,10,6
20:00:00,343945,2019-02-09,15632,Apex Legends,48815,1,7
20:00:00,311800,2019-02-09,3363,League of Legends,2,2,7
20:00:00,180981,2019-02-09,20857,Fortnite,8375,3,7
20:00:00,85947,2019-02-09,1349,Dota 2,6,4,7
20:00:00,72461,2019-02-09,1410,Just Chatting,46369,5,7
20:00:00,64032,2019-02-09,1282,World of Warcraft,79,6,7
20:00:00,46778,2019-02-09,2004,Counter-Strike: Global Offensive,3,7,7
20:00:00,31721,2019-02-09,431,Rocket League,14,8,7
20:00:00,31676,2019-02-09,995,Grand Theft Auto V,24,9,7
20:00:00,28649,2019-02-09,6,Riddlord: The Consequence,48833,10,7
20:00:00,356218,2019-02-10,18700,Fortnite,8375,1,1
20:00:00,309281,2019-02-10,17579,Apex Legends,48815,2,1
20:00:00,209157,2019-02-10,3455,League of Legends,2,3,1
20:00:00,102429,2019-02-10,1314,Just Chatting,46369,4,1
20:00:00,90947,2019-02-10,1151,Dota 2,6,5,1
20:00:00,63696,2019-02-10,2620,World of Warcraft,79,6,1
20:00:00,47757,2019-02-10,925,Grand Theft Auto V,24,7,1
20:00:00,45664,2019-02-10,1859,Counter-Strike: Global Offensive,3,8,1
20:00:00,37752,2019-02-10,418,Rocket League,14,9,1
20:00:00,32367,2019-02-10,10,Project Winter,46975,10,1
20:00:00,364516,2019-02-11,15508,Apex Legends,48815,1,2
20:00:00,180728,2019-02-11,3280,League of Legends,2,2,2
20:00:00,180646,2019-02-11,10605,Fortnite,8375,3,2
20:00:00,105391,2019-02-11,1152,Dota 2,6,4,2
20:00:00,95882,2019-02-11,1308,Just Chatting,46369,5,2
20:00:00,76073,2019-02-11,870,Tom Clancy's Rainbow Six: Siege,8417,6,2
20:00:00,66487,2019-02-11,30,Sid Meier's Civilization VI,24262,7,2
20:00:00,53610,2019-02-11,1671,Counter-Strike: Global Offensive,3,8,2
20:00:00,38430,2019-02-11,823,Grand Theft Auto V,24,9,2
20:00:00,28860,2019-02-11,2084,World of Warcraft,79,10,2
20:00:00,573225,2019-02-12,15802,Apex Legends,48815,1,3
20:00:00,143172,2019-02-12,3371,League of Legends,2,2,3
20:00:00,100005,2019-02-12,11475,Fortnite,8375,3,3
20:00:00,82285,2019-02-12,1383,Just Chatting,46369,4,3
20:00:00,79804,2019-02-12,1083,Dota 2,6,5,3
20:00:00,78683,2019-02-12,791,Minecraft,12,6,3
20:00:00,63746,2019-02-12,960,Tom Clancy's Rainbow Six: Siege,8417,7,3
20:00:00,44324,2019-02-12,1724,Counter-Strike: Global Offensive,3,8,3
20:00:00,38566,2019-02-12,1532,World of Warcraft,79,9,3
20:00:00,37109,2019-02-12,843,Grand Theft Auto V,24,10,3
20:00:00,288004,2019-02-13,14840,Apex Legends,48815,1,4
20:00:00,180482,2019-02-13,1546,Counter-Strike: Global Offensive,3,2,4
20:00:00,166685,2019-02-13,3250,League of Legends,2,3,4
20:00:00,158761,2019-02-13,1312,Just Chatting,46369,4,4
20:00:00,124036,2019-02-13,9807,Fortnite,8375,5,4
20:00:00,87111,2019-02-13,1036,Dota 2,6,6,4
20:00:00,51579,2019-02-13,910,Tom Clancy's Rainbow Six: Siege,8417,7,4
20:00:00,40856,2019-02-13,791,Grand Theft Auto V,24,8,4
20:00:00,36697,2019-02-13,1292,PLAYERUNKNOWN'S BATTLEGROUNDS,26989,9,4
20:00:00,36403,2019-02-13,2611,World of Warcraft,79,10,4
20:00:00,261153,2019-02-14,11868,Apex Legends,48815,1,5
20:00:00,212323,2019-02-14,1503,Counter-Strike: Global Offensive,3,2,5
20:00:00,142503,2019-02-14,9479,Fortnite,8375,3,5
20:00:00,132982,2019-02-14,2850,League of Legends,2,4,5
20:00:00,117446,2019-02-14,939,Dota 2,6,5,5
20:00:00,87691,2019-02-14,1386,Just Chatting,46369,6,5
20:00:00,42278,2019-02-14,123,Tetris,2687,7,5
20:00:00,42203,2019-02-14,6,Hand Simulator,37732,8,5
20:00:00,37450,2019-02-14,738,Grand Theft Auto V,24,9,5
20:00:00,26375,2019-02-14,2139,World of Warcraft,79,10,5
20:00:00,248877,2019-02-15,12083,Apex Legends,48815,1,6
20:00:00,240814,2019-02-15,3132,League of Legends,2,2,6
20:00:00,195674,2019-02-15,1714,Counter-Strike: Global Offensive,3,3,6
20:00:00,148911,2019-02-15,13796,Fortnite,8375,4,6
20:00:00,137372,2019-02-15,1165,Tom Clancy's Rainbow Six: Siege,8417,5,6
20:00:00,123810,2019-02-15,1593,Metro Exodus,34527,6,6
20:00:00,102838,2019-02-15,3404,Anthem,25174,7,6
20:00:00,94031,2019-02-15,1055,Dota 2,6,8,6
20:00:00,93662,2019-02-15,1353,Just Chatting,46369,9,6
20:00:00,55579,2019-02-15,866,FIFA 19,43416,10,6
20:00:00,261044,2019-02-16,3194,League of Legends,2,1,7
20:00:00,249428,2019-02-16,1800,Counter-Strike: Global Offensive,3,2,7
20:00:00,198468,2019-02-16,13499,Apex Legends,48815,3,7
20:00:00,153570,2019-02-16,19798,Fortnite,8375,4,7
20:00:00,136370,2019-02-16,1255,Overwatch,7410,5,7
20:00:00,123448,2019-02-16,1265,Tom Clancy's Rainbow Six: Siege,8417,6,7
20:00:00,112828,2019-02-16,1169,Metro Exodus,34527,7,7
20:00:00,107135,2019-02-16,1377,Just Chatting,46369,8,7
20:00:00,104098,2019-02-16,1266,Dota 2,6,9,7
20:00:00,52777,2019-02-16,1810,Anthem,25174,10,7
20:00:00,269878,2019-02-17,1820,Counter-Strike: Global Offensive,3,1,1
20:00:00,267726,2019-02-17,18615,Fortnite,8375,2,1
20:00:00,210312,2019-02-17,1217,Tom Clancy's Rainbow Six: Siege,8417,3,1
20:00:00,209081,2019-02-17,13854,Apex Legends,48815,4,1
20:00:00,147207,2019-02-17,3445,League of Legends,2,5,1
20:00:00,104248,2019-02-17,1228,Overwatch,7410,6,1
20:00:00,85064,2019-02-17,1297,Just Chatting,46369,7,1
20:00:00,77062,2019-02-17,1151,Dota 2,6,8,1
20:00:00,67523,2019-02-17,962,Metro Exodus,34527,9,1
20:00:00,65908,2019-02-17,2428,World of Warcraft,79,10,1
20:00:00,293032,2019-02-18,13465,Apex Legends,48815,1,2
20:00:00,225964,2019-02-18,18540,Fortnite,8375,2,2
20:00:00,156822,2019-02-18,3379,League of Legends,2,3,2
20:00:00,81835,2019-02-18,1091,Dota 2,6,4,2
20:00:00,78434,2019-02-18,806,Metro Exodus,34527,5,2
20:00:00,74213,2019-02-18,1351,Just Chatting,46369,6,2
20:00:00,56823,2019-02-18,1814,Counter-Strike: Global Offensive,3,7,2
20:00:00,46720,2019-02-18,898,Grand Theft Auto V,24,8,2
20:00:00,42845,2019-02-18,2070,World of Warcraft,79,9,2
20:00:00,36419,2019-02-18,584,FIFA 19,43416,10,2
20:00:00,362346,2019-02-19,11179,Apex Legends,48815,1,3
20:00:00,165345,2019-02-19,11980,Fortnite,8375,2,3
20:00:00,122537,2019-02-19,3232,League of Legends,2,3,3
20:00:00,115406,2019-02-19,1054,Dota 2,6,4,3
20:00:00,89694,2019-02-19,1276,Just Chatting,46369,5,3
20:00:00,55041,2019-02-19,1665,Call of Duty: Black Ops 4,41087,6,3
20:00:00,53858,2019-02-19,1688,Counter-Strike: Global Offensive,3,7,3
20:00:00,45535,2019-02-19,469,FIFA 19,43416,8,3
20:00:00,41835,2019-02-19,858,Grand Theft Auto V,24,9,3
20:00:00,37326,2019-02-19,1425,World of Warcraft,79,10,3
20:00:00,428692,2019-02-20,1577,Counter-Strike: Global Offensive,3,1,4
20:00:00,207410,2019-02-20,12284,Apex Legends,48815,2,4
20:00:00,151551,2019-02-20,14293,Fortnite,8375,3,4
20:00:00,141566,2019-02-20,3184,League of Legends,2,4,4
20:00:00,118966,2019-02-20,1051,Dota 2,6,5,4
20:00:00,68758,2019-02-20,1368,Just Chatting,46369,6,4
20:00:00,52810,2019-02-20,1622,Call of Duty: Black Ops 4,41087,7,4
20:00:00,44995,2019-02-20,873,Grand Theft Auto V,24,8,4
20:00:00,30276,2019-02-20,143,Talk Shows & Podcasts,17,9,4
20:00:00,29102,2019-02-20,2574,World of Warcraft,79,10,4
20:00:00,343028,2019-02-21,1536,Counter-Strike: Global Offensive,3,1,5
20:00:00,245620,2019-02-21,11019,Apex Legends,48815,2,5
20:00:00,156718,2019-02-21,1343,Just Chatting,46369,3,5
20:00:00,135751,2019-02-21,3224,League of Legends,2,4,5
20:00:00,134976,2019-02-21,12019,Fortnite,8375,5,5
20:00:00,113123,2019-02-21,1047,Dota 2,6,6,5
20:00:00,45925,2019-02-21,853,Grand Theft Auto V,24,7,5
20:00:00,44613,2019-02-21,244,Sea of Thieves,24826,8,5
20:00:00,42129,2019-02-21,602,FIFA 19,43416,9,5
20:00:00,28531,2019-02-21,1886,Call of Duty: Black Ops 4,41087,10,5
20:00:00,386484,2019-02-22,1784,Counter-Strike: Global Offensive,3,1,6
20:00:00,219754,2019-02-22,3255,League of Legends,2,2,6
20:00:00,192133,2019-02-22,9865,Apex Legends,48815,3,6
20:00:00,174837,2019-02-22,13424,Fortnite,8375,4,6
20:00:00,139284,2019-02-22,1549,Just Chatting,46369,5,6
20:00:00,119452,2019-02-22,1128,Dota 2,6,6,6
20:00:00,73331,2019-02-22,683,FIFA 19,43416,7,6
20:00:00,52986,2019-02-22,915,Grand Theft Auto V,24,8,6
20:00:00,46028,2019-02-22,2208,Anthem,25174,9,6
20:00:00,42714,2019-02-22,1168,World of Warcraft,79,10,6
20:00:00,582529,2019-02-23,20183,Fortnite,8375,1,7
20:00:00,277458,2019-02-23,2039,Counter-Strike: Global Offensive,3,2,7
20:00:00,237990,2019-02-23,3365,League of Legends,2,3,7
20:00:00,171975,2019-02-23,11233,Apex Legends,48815,4,7
20:00:00,154434,2019-02-23,1576,Just Chatting,46369,5,7
20:00:00,99529,2019-02-23,1238,Dota 2,6,6,7
20:00:00,96225,2019-02-23,1310,Overwatch,7410,7,7
20:00:00,63125,2019-02-23,1039,Grand Theft Auto V,24,8,7
20:00:00,61997,2019-02-23,660,FIFA 19,43416,9,7
20:00:00,41671,2019-02-23,1204,World of Warcraft,79,10,7
20:00:00,326927,2019-02-24,1821,Counter-Strike: Global Offensive,3,1,1
20:00:00,317514,2019-02-24,18834,Fortnite,8375,2,1
20:00:00,214810,2019-02-24,3568,League of Legends,2,3,1
20:00:00,156000,2019-02-24,11250,Apex Legends,48815,4,1
20:00:00,93050,2019-02-24,1309,Overwatch,7410,5,1
20:00:00,92237,2019-02-24,808,FIFA 19,43416,6,1
20:00:00,90484,2019-02-24,1331,Just Chatting,46369,7,1
20:00:00,75900,2019-02-24,1080,Dota 2,6,8,1
20:00:00,72894,2019-02-24,1115,Grand Theft Auto V,24,9,1
20:00:00,57154,2019-02-24,202,Super Smash Bros. Ultimate,41126,10,1
20:00:00,240170,2019-02-25,9361,Apex Legends,48815,1,2
20:00:00,227928,2019-02-25,11505,Fortnite,8375,2,2
20:00:00,147387,2019-02-25,3350,League of Legends,2,3,2
20:00:00,113400,2019-02-25,1434,Just Chatting,46369,4,2
20:00:00,80785,2019-02-25,1150,Dota 2,6,5,2
